Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-02-25,30.70,114,22.22,90,15.07,73
2017-02-26,28.40,81,17.91,67,10.20,49
2017-02-27,32.10,243,21.98,182,13.18,129
2017-02-28,28.67,150,21.67,120,13.98,93
2017-03-01,26.00,650,16.95,525,9.51,431
2017-03-02,25.71,350,16.67,288,10.68,234
2017-03-03,25.47,373,19.18,292,10.71,196
2017-03-04,38.46,78,31.58,57,23.81,42
2017-03-05,17.48,103,7.41,81,6.67,60
2017-03-06,28.88,322,22.61,261,15.17,178
2017-03-07,25.00,272,15.77,222,11.93,176
2017-03-08,31.79,302,22.75,233,12.88,163
2017-03-09,30.39,283,19.91,211,9.22,141
2017-03-10,25.34,292,22.44,254,11.41,184
2017-03-11,35.00,120,26.60,94,23.75,80
2017-03-12,20.27,74,15.87,63,12.28,57
2017-03-13,28.30,212,18.07,166,11.86,118
2017-03-14,27.30,304,21.05,247,12.04,191
2017-03-15,29.91,321,22.09,249,10.27,185
2017-03-16,27.24,279,20.35,231,14.79,169
2017-03-17,37.33,217,32.60,181,22.88,118
2017-03-18,31.08,74,22.41,58,19.57,46
2017-03-19,22.83,92,19.51,82,12.86,70
2017-03-20,31.43,245,22.87,188,13.24,136
2017-03-21,23.87,507,16.78,423,8.46,319
2017-03-22,20.84,379,13.40,321,10.13,237
2017-03-23,26.87,402,17.65,306,10.70,215
2017-03-24,24.94,449,17.73,361,9.39,277
2017-03-25,24.04,104,17.65,85,14.67,75
2017-03-26,19.61,102,10.26,78,3.17,63
2017-03-27,20.99,443,12.86,350,6.25,272
2017-03-28,24.59,370,18.87,318,11.79,229
2017-03-29,28.52,256,21.86,215,15.20,171
2017-03-30,28.51,235,21.54,195,16.56,151
2017-03-31,26.48,287,19.83,237,10.65,169
2017-04-01,29.87,77,18.64,59,11.63,43
2017-04-02,26.39,72,18.33,60,12.96,54
2017-04-03,22.73,330,17.48,286,8.16,196
2017-04-04,24.55,277,15.32,222,10.67,178
2017-04-05,21.70,507,13.61,404,6.23,321
2017-04-06,21.55,399,12.84,327,7.00,243
2017-04-07,22.27,440,12.98,339,8.36,275
2017-04-08,16.50,103,13.10,84,10.77,65
2017-04-09,19.19,99,14.81,81,9.38,64
2017-04-10,27.78,306,19.37,253,16.18,173
2017-04-11,27.07,410,19.47,339,12.13,239
2017-04-12,23.10,381,14.69,320,9.02,244
2017-04-13,25.78,419,15.79,323,10.74,242
2017-04-14,15.91,88,9.33,75,3.23,62
2017-04-15,18.97,58,8.33,48,0.00,40
2017-04-16,22.06,68,14.29,56,10.64,47
2017-04-17,25.91,274,18.14,226,10.06,169
2017-04-18,20.22,277,15.55,238,7.74,155
2017-04-19,24.79,351,13.77,276,7.73,220
2017-04-20,32.32,396,23.81,294,16.92,201
2017-04-21,27.44,277,18.10,221,8.72,149
2017-04-22,20.55,73,11.67,60,9.62,52
2017-04-23,27.20,125,16.67,96,8.00,75
2017-04-24,27.67,347,20.21,282,14.36,188
2017-04-25,29.03,341,23.30,279,16.02,206
2017-04-26,24.40,496,17.80,410,8.65,289
2017-04-27,28.87,291,21.03,233,15.66,166
2017-04-28,28.85,364,22.34,273,12.25,204
2017-04-29,25.00,48,24.39,41,12.90,31
2017-04-30,24.74,97,18.07,83,12.33,73
